observed_on,quality_grade,latitude,longitude,coordinates_obscured,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
2019-04-13,needs_id,46.8642485558,-117.1591543248,false,Syntrichia,Syntrichia,,Plantae,67916,Plantae,Bryophyta,,,Bryopsida,,,Pottiales,,,Pottiaceae,,,,,Syntrichia,,,,,,
2019-04-14,research,47.116955,-117.7289383333,false,Black-necked Stilt,Himantopus mexicanus,Black-necked Stilt,Aves,4836,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,Recurvirostridae,,,,,Himantopus,,Himantopus mexicanus,,,,
2019-04-14,research,47.1220016667,-117.7289666667,false,Greater White-fronted Goose,Anser albifrons,Greater White-fronted Goose,Aves,7019,Animalia,Chordata,Vertebrata,,Aves,,,Anseriformes,,,Anatidae,,,,,Anser,,Anser albifrons,,,,
2019-04-14,research,47.1280083333,-117.7233366667,false,California Gull,Larus californicus,California Gull,Aves,4385,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,Laridae,Larinae,,,,Larus,,Larus californicus,,,,
2019-04-14,research,47.1280083333,-117.7233366667,false,California Gull,Larus californicus,California Gull,Aves,4385,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,Laridae,Larinae,,,,Larus,,Larus californicus,,,,
2019-04-14,research,47.12833,-117.7225433333,false,Northern Shoveler,Spatula clypeata,Northern Shoveler,Aves,558438,Animalia,Chordata,Vertebrata,,Aves,,,Anseriformes,,,Anatidae,,,,,Spatula,,Spatula clypeata,,,,
2019-04-14,research,47.133802036,-117.7202321506,false,Sandhill Crane,Antigone canadensis,Sandhill Crane,Aves,508048,Animalia,Chordata,Vertebrata,,Aves,,,Gruiformes,,,Gruidae,,,,,Antigone,,Antigone canadensis,,,,
2019-04-14,research,47.1348033333,-117.7181366667,false,Cinnamon Teal,Spatula cyanoptera,Cinnamon Teal,Aves,558434,Animalia,Chordata,Vertebrata,,Aves,,,Anseriformes,,,Anatidae,,,,,Spatula,,Spatula cyanoptera,,,,
2019-04-14,research,47.1392066667,-117.7248916667,false,Common Loon,Gavia immer,Common Loon,Aves,4626,Animalia,Chordata,Vertebrata,,Aves,,,Gaviiformes,,,Gaviidae,,,,,Gavia,,Gavia immer,,,,
2019-04-14,research,47.1390716667,-117.72538,false,Bald Eagle,Haliaeetus leucocephalus,Bald Eagle,Aves,5305,Animalia,Chordata,Vertebrata,,Aves,,,Accipitriformes,,,Accipitridae,,,,,Haliaeetus,,Haliaeetus leucocephalus,,,,
2019-04-14,research,47.2407083333,-117.920005,false,Ruddy Duck,Oxyura jamaicensis,Ruddy Duck,Aves,7079,Animalia,Chordata,Vertebrata,,Aves,,,Anseriformes,,,Anatidae,,,,,Oxyura,,Oxyura jamaicensis,,,,
2019-04-14,research,47.2407083333,-117.920005,false,Lesser Scaup,Aythya affinis,Lesser Scaup,Aves,7054,Animalia,Chordata,Vertebrata,,Aves,,,Anseriformes,,,Anatidae,,,,,Aythya,,Aythya affinis,,,,
2019-04-14,research,47.032865,-117.304285,false,Yellow-bellied Marmot,Marmota flaviventris,Yellow-bellied Marmot,Mammalia,46086,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Rodentia,Sciuromorpha,,Sciuridae,Xerinae,,Marmotini,,Marmota,,Marmota flaviventris,,,,
2019-04-14,research,47.03101,-117.2941283333,false,Red Crossbill,Loxia curvirostra,Red Crossbill,Aves,10411,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Fringillidae,,,,,Loxia,,Loxia curvirostra,,,,
2019-04-14,research,47.0315966667,-117.294125,false,North American Porcupine,Erethizon dorsatum,North American Porcupine,Mammalia,44026,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Rodentia,Ctenohystrica,Erethizontoidea,Erethizontidae,Erethizontinae,,,,Erethizon,,Erethizon dorsatum,,,,
2019-04-06,research,46.6427615756,-117.1427448121,true,Columbia Spotted Frog,Rana luteiventris,Columbia Spotted Frog,Amphibia,25588,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,,,Ranidae,,,,,Rana,,Rana luteiventris,,,,
2019-04-06,needs_id,46.741459533,-117.15203925,false,Columbia Spotted Frog,Rana luteiventris,Columbia Spotted Frog,Amphibia,25588,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,,,Ranidae,,,,,Rana,,Rana luteiventris,,,,
2019-04-18,research,46.6662466667,-118.224675,false,Fernleaf Biscuitroot,Lomatium dissectum,Fernleaf Biscuitroot,Plantae,77805,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Apiaceae,Apioideae,,Selineae,,Lomatium,,Lomatium dissectum,,,,
2019-04-18,research,46.6662466667,-118.224675,false,golden currant,Ribes aureum,golden currant,Plantae,55544,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,Grossulariaceae,,,,,Ribes,,Ribes aureum,,,,
2019-04-18,research,46.6637280049,-118.223405255,false,western poison ivy,Toxicodendron rydbergii,western poison ivy,Plantae,58729,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Sapindales,,,Anacardiaceae,Anacardioideae,,,,Toxicodendron,,Toxicodendron rydbergii,,,,
2019-04-20,research,46.6939458108,-117.152773115,false,White-crowned Sparrow,Zonotrichia leucophrys,White-crowned Sparrow,Aves,9176,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Passerellidae,,,,,Zonotrichia,,Zonotrichia leucophrys,,,,
2019-04-20,research,46.6939011857,-117.1522305163,false,Savannah Sparrow,Passerculus sandwichensis,Savannah Sparrow,Aves,9981,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Passerellidae,,,,,Passerculus,,Passerculus sandwichensis,,,,
2019-04-21,research,47.1206920284,-117.7300802724,false,Red-winged Blackbird,Agelaius phoeniceus,Red-winged Blackbird,Aves,9744,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Icteridae,,,,,Agelaius,,Agelaius phoeniceus,,,,
2019-04-21,research,47.122054606,-117.727362372,false,Greater Yellowlegs,Tringa melanoleuca,Greater Yellowlegs,Aves,3892,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,Scolopacidae,,,,,Tringa,,Tringa melanoleuca,,,,
2019-04-21,research,47.1220919091,-117.7273483292,false,Greater Yellowlegs,Tringa melanoleuca,Greater Yellowlegs,Aves,3892,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,Scolopacidae,,,,,Tringa,,Tringa melanoleuca,,,,
2019-04-21,research,47.1302775641,-117.7154290068,false,Black-necked Stilt,Himantopus mexicanus,Black-necked Stilt,Aves,4836,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,Recurvirostridae,,,,,Himantopus,,Himantopus mexicanus,,,,
2019-04-21,research,47.130235925,-117.7153139103,false,California Gull,Larus californicus,California Gull,Aves,4385,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,Laridae,Larinae,,,,Larus,,Larus californicus,,,,
2019-04-21,research,47.1364548982,-117.7171133061,false,Cinnamon Teal,Spatula cyanoptera,Cinnamon Teal,Aves,558434,Animalia,Chordata,Vertebrata,,Aves,,,Anseriformes,,,Anatidae,,,,,Spatula,,Spatula cyanoptera,,,,
2019-04-21,research,47.1365149663,-117.7171044678,false,Blue-winged Teal,Spatula discors,Blue-winged Teal,Aves,558433,Animalia,Chordata,Vertebrata,,Aves,,,Anseriformes,,,Anatidae,,,,,Spatula,,Spatula discors,,,,
2019-04-21,research,47.1003294736,-117.8305833544,false,Western Kingbird,Tyrannus verticalis,Western Kingbird,Aves,16791,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Tyrannidae,,,,,Tyrannus,,Tyrannus verticalis,,,,
2019-04-21,research,47.093445,-117.84845,false,Savannah Sparrow,Passerculus sandwichensis,Savannah Sparrow,Aves,9981,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Passerellidae,,,,,Passerculus,,Passerculus sandwichensis,,,,
2019-04-21,needs_id,47.0152119069,-117.8103167117,true,Tricolored Blackbird,Agelaius tricolor,Tricolored Blackbird,Aves,9743,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Icteridae,,,,,Agelaius,,Agelaius tricolor,,,,
2019-04-21,research,47.032985,-117.8530666667,false,Ruddy Duck,Oxyura jamaicensis,Ruddy Duck,Aves,7079,Animalia,Chordata,Vertebrata,,Aves,,,Anseriformes,,,Anatidae,,,,,Oxyura,,Oxyura jamaicensis,,,,
2019-04-21,research,47.0170416667,-117.8700566667,false,Great Horned Owl,Bubo virginianus,Great Horned Owl,Aves,20044,Animalia,Chordata,Vertebrata,,Aves,,,Strigiformes,,,Strigidae,,,,,Bubo,,Bubo virginianus,,,,
2019-04-25,research,46.7318759161,-117.1796577797,false,American Robin,Turdus migratorius,American Robin,Aves,12727,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Turdidae,,,,,Turdus,,Turdus migratorius,,,,
2019-04-24,research,47.12293,-117.7279916667,false,Greater White-fronted Goose,Anser albifrons,Greater White-fronted Goose,Aves,7019,Animalia,Chordata,Vertebrata,,Aves,,,Anseriformes,,,Anatidae,,,,,Anser,,Anser albifrons,,,,
2019-04-24,research,47.12242,-117.7285366667,false,Faisan de Colchide,Phasianus colchicus,Ring-necked Pheasant,Aves,981,Animalia,Chordata,Vertebrata,,Aves,,,Galliformes,,,Phasianidae,,,,,Phasianus,,Phasianus colchicus,,,,
2019-04-24,research,47.1279183333,-117.72357,false,American Avocet,Recurvirostra americana,American Avocet,Aves,4885,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,Recurvirostridae,,,,,Recurvirostra,,Recurvirostra americana,,,,
2019-04-24,research,47.1279183333,-117.72357,false,Lesser Yellowlegs,Tringa flavipes,Lesser Yellowlegs,Aves,3893,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,Scolopacidae,,,,,Tringa,,Tringa flavipes,,,,
2019-04-24,research,47.1279183333,-117.72357,false,Lesser Yellowlegs,Tringa flavipes,Lesser Yellowlegs,Aves,3893,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,Scolopacidae,,,,,Tringa,,Tringa flavipes,,,,
2019-04-24,research,47.13774,-117.72392,false,Killdeer,Charadrius vociferus,Killdeer,Aves,4793,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,Charadriidae,,,,,Charadrius,,Charadrius vociferus,,,,
2019-04-24,research,47.138015,-117.724305,false,Greater Yellowlegs,Tringa melanoleuca,Greater Yellowlegs,Aves,3892,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,Scolopacidae,,,,,Tringa,,Tringa melanoleuca,,,,
2019-04-26,needs_id,46.7268142943,-117.1914317553,false,,Narcissus,daffodils,Plantae,53597,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,,Narcisseae,,Narcissus,,,,,,
2019-04-26,needs_id,46.7270115205,-117.1915470903,false,,Prunus,"plums, cherries, and allies",Plantae,47351,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Amygdaleae,,Prunus,,,,,,
2019-04-26,casual,46.7275233195,-117.1917894949,false,,Pinus,pines,Plantae,47561,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,Pinaceae,,,,,Pinus,,,,,,
2019-04-22,needs_id,46.5809337236,-118.0604129099,false,hawthorns,Crataegus,hawthorns,Plantae,51148,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Maleae,,Crataegus,,,,,,
2019-04-26,research,46.7188546714,-117.1738414933,false,Black-billed Magpie,Pica hudsonia,Black-billed Magpie,Aves,143853,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Corvidae,,,,,Pica,,Pica hudsonia,,,,
2019-04-26,casual,46.7285941914,-117.1835727153,false,Lilieae,Lilieae,,Plantae,859161,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Liliales,,,Liliaceae,Lilioideae,,Lilieae,,,,,,,,
2019-04-18,needs_id,46.7281098,-117.1851183,false,common grape hyacinth,Muscari botryoides,common grape hyacinth,Plantae,56134,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Asparagaceae,Scilloideae,,,,Muscari,,Muscari botryoides,,,,
2019-04-25,research,47.2355424877,-117.0453398668,false,Sierran Tree Frog,Pseudacris sierra,Sierran Tree Frog,Amphibia,120720,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,,,Hylidae,Acridinae,,,,Pseudacris,,Pseudacris sierra,,,,
2019-03-19,research,46.8363403,-117.5887295,false,Red-tailed Hawk,Buteo jamaicensis,Red-tailed Hawk,Aves,5212,Animalia,Chordata,Vertebrata,,Aves,,,Accipitriformes,,,Accipitridae,,,,,Buteo,,Buteo jamaicensis,,,,
2019-03-19,research,46.8363403,-117.5887295,false,Great Horned Owl,Bubo virginianus,Great Horned Owl,Aves,20044,Animalia,Chordata,Vertebrata,,Aves,,,Strigiformes,,,Strigidae,,,,,Bubo,,Bubo virginianus,,,,
2019-03-19,needs_id,46.8363403,-117.5887295,false,White-tailed and Mule Deer,Odocoileus,White-tailed and Mule Deer,Mammalia,42219,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Artiodactyla,Ruminantia,,Cervidae,Capreolinae,,Odocoileini,,Odocoileus,,,,,,
2019-03-20,research,46.8363403,-117.5887295,false,Downy Woodpecker,Dryobates pubescens,Downy Woodpecker,Aves,792988,Animalia,Chordata,Vertebrata,,Aves,,,Piciformes,,,Picidae,,,,,Dryobates,,Dryobates pubescens,,,,
2019-03-26,research,46.7311577311,-117.1554673894,false,California Quail,Callipepla californica,California Quail,Aves,1409,Animalia,Chordata,Vertebrata,,Aves,,,Galliformes,,,Odontophoridae,,,,,Callipepla,,Callipepla californica,,,,
2019-03-26,needs_id,46.7319225,-117.1542121,false,Eastern Cottontail,Sylvilagus floridanus,Eastern Cottontail,Mammalia,43111,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Lagomorpha,,,Leporidae,,,,,Sylvilagus,,Sylvilagus floridanus,,,,
2019-03-26,needs_id,46.7319225,-117.1542121,false,Red-tailed Hawk,Buteo jamaicensis,Red-tailed Hawk,Aves,5212,Animalia,Chordata,Vertebrata,,Aves,,,Accipitriformes,,,Accipitridae,,,,,Buteo,,Buteo jamaicensis,,,,
2019-04-03,research,46.8400204922,-117.1879595695,false,Brewer's Blackbird,Euphagus cyanocephalus,Brewer's Blackbird,Aves,10325,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Icteridae,,,,,Euphagus,,Euphagus cyanocephalus,,,,
2019-04-03,research,46.8450026454,-117.1985005208,false,Say's Phoebe,Sayornis saya,Say's Phoebe,Aves,17009,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Tyrannidae,,,,,Sayornis,,Sayornis saya,,,,
2019-04-20,needs_id,47.180679,-117.6827888,false,Trumpeter Swan,Cygnus buccinator,Trumpeter Swan,Aves,6915,Animalia,Chordata,Vertebrata,,Aves,,,Anseriformes,,,Anatidae,,,,,Cygnus,,Cygnus buccinator,,,,
2019-04-20,research,47.180679,-117.6827888,false,Northern Pintail,Anas acuta,Northern Pintail,Aves,6933,Animalia,Chordata,Vertebrata,,Aves,,,Anseriformes,,,Anatidae,,,,,Anas,,Anas acuta,,,,
2019-04-20,research,47.180679,-117.6827888,false,Northern Shoveler,Spatula clypeata,Northern Shoveler,Aves,558438,Animalia,Chordata,Vertebrata,,Aves,,,Anseriformes,,,Anatidae,,,,,Spatula,,Spatula clypeata,,,,
2019-04-11,research,46.7415281093,-117.1548135978,false,Great Horned Owl,Bubo virginianus,Great Horned Owl,Aves,20044,Animalia,Chordata,Vertebrata,,Aves,,,Strigiformes,,,Strigidae,,,,,Bubo,,Bubo virginianus,,,,
2019-04-11,research,46.7407107843,-117.1543281179,false,Red-shafted Flicker,Colaptes auratus cafer,Red-shafted Flicker,Aves,236980,Animalia,Chordata,Vertebrata,,Aves,,,Piciformes,,,Picidae,,,,,Colaptes,,Colaptes auratus,,Colaptes auratus cafer,,
2019-04-28,research,46.6314683333,-117.8058583333,false,House Sparrow,Passer domesticus,House Sparrow,Aves,13858,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Passeridae,,,,,Passer,,Passer domesticus,,,,
2019-04-28,research,46.632005,-117.8089933333,false,Savannah Sparrow,Passerculus sandwichensis,Savannah Sparrow,Aves,9981,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Passerellidae,,,,,Passerculus,,Passerculus sandwichensis,,,,
2019-04-28,research,46.615074797,-117.8085273725,true,Cassin's Finch,Haemorhous cassinii,Cassin's Finch,Aves,199839,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Fringillidae,,,,,Haemorhous,,Haemorhous cassinii,,,,
2019-04-28,research,46.6305966667,-117.8110033333,false,Orange-crowned Warbler,Oreothlypis celata,Orange-crowned Warbler,Aves,145218,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Parulidae,,,,,Oreothlypis,,Oreothlypis celata,,,,
2019-04-28,research,46.6288233333,-117.8097516667,false,Lincoln's Sparrow,Melospiza lincolnii,Lincoln's Sparrow,Aves,9092,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Passerellidae,,,,,Melospiza,,Melospiza lincolnii,,,,
2019-04-28,research,46.62797,-117.8088066667,false,Golden-crowned Sparrow,Zonotrichia atricapilla,Golden-crowned Sparrow,Aves,9185,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Passerellidae,,,,,Zonotrichia,,Zonotrichia atricapilla,,,,
2019-04-28,needs_id,46.6276016667,-117.80873,false,Dusky Flycatcher,Empidonax,Empidonax Flycatchers,Aves,16597,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Tyrannidae,,,,,Empidonax,,,,,,
2019-04-28,research,46.6276016667,-117.80873,false,White-crowned Sparrow,Zonotrichia leucophrys,White-crowned Sparrow,Aves,9176,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Passerellidae,,,,,Zonotrichia,,Zonotrichia leucophrys,,,,
2019-04-28,research,46.626905,-117.80955,false,Caspian Tern,Hydroprogne caspia,Caspian Tern,Aves,144537,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,Laridae,Sterninae,,,,Hydroprogne,,Hydroprogne caspia,,,,
2019-04-28,research,46.626855,-117.8108666667,false,American White Pelican,Pelecanus erythrorhynchos,American White Pelican,Aves,4334,Animalia,Chordata,Vertebrata,,Aves,,,Pelecaniformes,,,Pelecanidae,,,,,Pelecanus,,Pelecanus erythrorhynchos,,,,
2019-04-28,research,46.626885,-117.8106066667,false,Nashville Warbler,Oreothlypis ruficapilla,Nashville Warbler,Aves,145221,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Parulidae,,,,,Oreothlypis,,Oreothlypis ruficapilla,,,,
2019-04-28,research,46.6295733333,-117.81385,false,Nashville Warbler,Oreothlypis ruficapilla,Nashville Warbler,Aves,145221,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Parulidae,,,,,Oreothlypis,,Oreothlypis ruficapilla,,,,
2019-04-28,research,46.62938,-117.8139383333,false,White-crowned Sparrow,Zonotrichia leucophrys,White-crowned Sparrow,Aves,9176,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Passerellidae,,,,,Zonotrichia,,Zonotrichia leucophrys,,,,
2019-04-28,research,46.7943983333,-117.9265516667,false,Horned Lark,Eremophila alpestris,Horned Lark,Aves,7294,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Alaudidae,,,,,Eremophila,,Eremophila alpestris,,,,
2019-04-28,research,46.8973383333,-117.8439016667,false,Great Horned Owl,Bubo virginianus,Great Horned Owl,Aves,20044,Animalia,Chordata,Vertebrata,,Aves,,,Strigiformes,,,Strigidae,,,,,Bubo,,Bubo virginianus,,,,
2019-04-28,research,46.80771,-117.8964016667,false,Red-tailed Hawk,Buteo jamaicensis,Red-tailed Hawk,Aves,5212,Animalia,Chordata,Vertebrata,,Aves,,,Accipitriformes,,,Accipitridae,,,,,Buteo,,Buteo jamaicensis,,,,
2019-04-28,research,47.116965,-117.7242716667,false,Northern Rough-winged Swallow,Stelgidopteryx serripennis,Northern Rough-winged Swallow,Aves,11970,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Hirundinidae,,,,,Stelgidopteryx,,Stelgidopteryx serripennis,,,,
2019-04-28,research,47.1169883333,-117.7279466667,false,Red-winged Blackbird,Agelaius phoeniceus,Red-winged Blackbird,Aves,9744,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Icteridae,,,,,Agelaius,,Agelaius phoeniceus,,,,
2019-04-28,research,47.1247,-117.726,false,American Pipit,Anthus rubescens,American Pipit,Aves,13732,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Motacillidae,,,,,Anthus,,Anthus rubescens,,,,
2019-04-28,research,47.1630016667,-117.7369816667,false,American Kestrel,Falco sparverius,American Kestrel,Aves,4665,Animalia,Chordata,Vertebrata,,Aves,,,Falconiformes,,,Falconidae,,,,,Falco,,Falco sparverius,,,,
2019-04-28,needs_id,46.6472295486,-117.3128789106,false,Diplolepis ignota,Diplolepis ignota,,Insecta,746856,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Cynipoidea,Cynipidae,,,,,Diplolepis,,Diplolepis ignota,,,,
2019-04-29,casual,46.7206053576,-117.1866135859,false,,Tulipa gesneriana,Garden Tulip,Plantae,129054,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Liliales,,,Liliaceae,Lilioideae,,Lilieae,,Tulipa,,Tulipa gesneriana,,,,
2019-04-29,research,46.7239077436,-117.1970744525,false,Red-winged Blackbird,Agelaius phoeniceus,Red-winged Blackbird,Aves,9744,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Icteridae,,,,,Agelaius,,Agelaius phoeniceus,,,,
2019-04-29,research,46.7265908746,-117.1912257281,false,arrowleaf balsamroot,Balsamorhiza sagittata,arrowleaf balsamroot,Plantae,62266,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Heliantheae,,Balsamorhiza,,Balsamorhiza sagittata,,,,
2019-04-29,needs_id,46.7194267782,-117.1836514213,false,"Hawks, Eagles, and Kites",Accipitridae,"Hawks, Eagles, and Kites",Aves,5067,Animalia,Chordata,Vertebrata,,Aves,,,Accipitriformes,,,Accipitridae,,,,,,,,,,,
2019-04-30,needs_id,46.8557996487,-117.0604129428,false,,Bombylius major,Greater Bee Fly,Insecta,51557,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Asiloidea,Bombyliidae,Bombyliinae,,Bombyliini,,Bombylius,,Bombylius major,,,,
2019-04-30,research,46.722022947,-117.1771371738,false,Eastern Cottontail,Sylvilagus floridanus,Eastern Cottontail,Mammalia,43111,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Lagomorpha,,,Leporidae,,,,,Sylvilagus,,Sylvilagus floridanus,,,,
2019-04-30,research,46.7219883828,-117.1752434099,false,California Quail,Callipepla californica,California Quail,Aves,1409,Animalia,Chordata,Vertebrata,,Aves,,,Galliformes,,,Odontophoridae,,,,,Callipepla,,Callipepla californica,,,,
2019-04-30,research,46.7213374249,-117.1765452916,false,Hammond's Flycatcher,Empidonax hammondii,Hammond's Flycatcher,Aves,16624,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Tyrannidae,,,,,Empidonax,,Empidonax hammondii,,,,
2019-05-01,research,46.7224390879,-117.16688884,false,poison hemlock,Conium maculatum,poison hemlock,Plantae,52998,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Apiaceae,Apioideae,,Smyrnieae,,Conium,,Conium maculatum,,,,
2019-05-01,research,46.7223863244,-117.1667681081,false,chokecherry,Prunus virginiana,chokecherry,Plantae,54835,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Amygdaleae,,Prunus,,Prunus virginiana,,,,
2019-05-01,needs_id,46.7235142194,-117.1652757223,false,,Crataegus,hawthorns,Plantae,51148,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Maleae,,Crataegus,,,,,,
2019-05-01,research,46.7220723674,-117.1667813162,false,golden currant,Ribes aureum,golden currant,Plantae,55544,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,Grossulariaceae,,,,,Ribes,,Ribes aureum,,,,
2019-05-01,research,46.7220790638,-117.1668202307,false,creeping mahonia,Berberis repens,creeping mahonia,Plantae,133104,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Berberidaceae,Berberidoideae,,Berberideae,Berberidinae,Berberis,,Berberis repens,,,,
2019-05-01,needs_id,46.7214534734,-117.1662749319,false,,Prunus,"plums, cherries, and allies",Plantae,47351,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Amygdaleae,,Prunus,,,,,,
2019-05-01,needs_id,46.7210817335,-117.1661558426,false,willow family,Salicaceae,willow family,Plantae,47567,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,Salicaceae,,,,,,,,,,,
2019-05-04,needs_id,46.8676854205,-117.1513349098,false,,Balsamorhiza sagittata,arrowleaf balsamroot,Plantae,62266,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Heliantheae,,Balsamorhiza,,Balsamorhiza sagittata,,,,
2019-05-04,casual,46.7265586853,-117.1851196289,false,Spiders,Araneae,Spiders,Arachnida,47118,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,,,,,,,,,,,,,,
2019-05-03,research,46.7278883333,-117.1026,false,Large Yellow Underwing,Noctua pronuba,Large Yellow Underwing,Insecta,81687,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,,Noctuini,Noctuina,Noctua,,Noctua pronuba,,,,
2019-05-04,research,46.7324867249,-117.1591796875,false,Convergent Lady Beetle,Hippodamia convergens,Convergent Lady Beetle,Insecta,48987,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Coccinelloidea,Coccinellidae,Coccinellinae,,Coccinellini,,Hippodamia,,Hippodamia convergens,,,,
2019-05-04,research,46.8686466667,-117.1548611667,false,Pacific trillium,Trillium ovatum,Pacific trillium,Plantae,49463,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Liliales,,,Melanthiaceae,,,Parideae,,Trillium,,Trillium ovatum,,,,
